time,gFx,gFy,gFz,TgF
1,1620,0,0144,0,4219,0,8915,0,986
1,1760,0,0232,0,4178,0,8954,0,988
1,1830,0,0225,0,4168,0,9028,0,995
1,1910,0,0191,0,4229,0,9182,1,011
1,2010,0,0193,0,4205,0,9211,1,013
1,2110,0,0107,0,4170,0,9142,1,005
1,2220,0,0007,0,4143,0,8866,0,979
1,2310,-0,0007,0,4165,0,8759,0,970
1,2410,-0,0002,0,4170,0,8573,0,953
1,2510,0,0007,0,4200,0,8546,0,952
1,2620,0,0029,0,4275,0,8703,0,970
1,2740,0,0127,0,4283,0,8906,0,988
1,2820,0,0173,0,4251,0,9072,1,002
1,2920,0,0066,0,4273,0,9238,1,018
1,3030,0,0086,0,4200,0,9191,1,011
1,3120,0,0056,0,4161,0,9111,1,002
1,3230,0,0015,0,4161,0,8998,0,991
1,3320,-0,0073,0,4236,0,8862,0,982
1,3420,-0,0090,0,4278,0,8734,0,973
1,3520,-0,0051,0,4275,0,8622,0,962
1,3620,-0,0083,0,4317,0,8397,0,944
1,3720,-0,0010,0,4380,0,8339,0,942
1,3830,0,0159,0,4258,0,8248,0,928
1,3930,0,0283,0,4178,0,8219,0,922
1,4020,0,0161,0,4151,0,8669,0,961
1,4130,0,0208,0,4156,0,9135,1,004
1,4240,0,0059,0,4121,0,9335,1,020
1,4330,0,0242,0,4085,0,9377,1,023
1,4430,-0,0037,0,4139,0,9223,1,011
1,4610,-0,0166,0,4080,0,8581,0,950
1,4640,-0,0049,0,4104,0,8512,0,945
1,4730,0,0034,0,4024,0,8556,0,946
1,4840,-0,0061,0,4065,0,8859,0,975
1,4940,-0,0117,0,4080,0,9404,1,025
1,5060,-0,0002,0,4073,0,9829,1,064
1,5140,0,0042,0,4031,0,9917,1,070
1,5260,-0,0029,0,4021,0,9807,1,060
1,5350,-0,0073,0,4024,0,9646,1,045
1,5450,-0,0156,0,4038,0,9316,1,015
1,5630,-0,0151,0,4024,0,9033,0,989
1,5670,-0,0183,0,4119,0,8854,0,977
1,5760,-0,0176,0,4165,0,8783,0,972
1,5850,-0,0024,0,4161,0,8722,0,966
1,5950,-0,0015,0,4236,0,8871,0,983
1,6060,0,0103,0,4361,0,9028,1,003
1,6150,0,0139,0,4290,0,9174,1,013
1,6260,0,0193,0,4285,0,9169,1,012
1,6360,0,0186,0,4234,0,8974,0,992
1,6460,0,0073,0,4246,0,8810,0,978
1,6610,0,0073,0,4170,0,8661,0,961
1,6660,0,0076,0,4185,0,8644,0,960
1,6760,0,0154,0,4114,0,8730,0,965
1,6860,0,0208,0,4180,0,8822,0,976
1,6970,0,0217,0,4134,0,8847,0,977
1,7080,0,0164,0,4112,0,8940,0,984
1,7170,0,0115,0,4085,0,9091,0,997
1,7280,0,0020,0,4043,0,9311,1,015
1,7410,-0,0012,0,3948,0,9453,1,024
1,7490,-0,0100,0,4002,0,9526,1,033
1,7580,-0,0061,0,4090,0,9423,1,027
1,7680,-0,0020,0,4077,0,9272,1,013
1,7800,0,0064,0,4104,0,9086,0,997
1,7910,0,0103,0,4202,0,9040,0,997
1,7990,0,0037,0,4226,0,8952,0,990
1,8090,-0,0020,0,4234,0,9023,0,997
1,8190,0,0017,0,4224,0,9099,1,003
1,8300,0,0083,0,4239,0,9174,1,011
1,8400,-0,0002,0,4214,0,9248,1,016
1,8500,0,0044,0,4129,0,9267,1,015
1,8600,0,0176,0,4129,0,9167,1,006
1,8700,0,0244,0,4151,0,9018,0,993
1,8810,0,0322,0,4173,0,8852,0,979
1,8920,0,0327,0,4163,0,8681,0,963
1,9000,0,0259,0,4185,0,8522,0,950
1,9110,0,0222,0,4190,0,8546,0,952
1,9220,0,0217,0,4112,0,8615,0,955
1,9300,0,0230,0,4112,0,8732,0,965
1,9410,0,0100,0,4104,0,8815,0,972
1,9510,0,0090,0,4112,0,8820,0,973
1,9620,0,0078,0,4024,0,8896,0,976
1,9740,0,0117,0,4046,0,8991,0,986
1,9810,0,0186,0,4092,0,9069,0,995
1,9920,0,0279,0,4207,0,9123,1,005
2,0030,0,0300,0,4266,0,9182,1,013
2,0130,0,0330,0,4275,0,9096,1,006
2,0280,0,0354,0,4263,0,8976,0,994
2,0330,0,0239,0,4251,0,8888,0,986
2,0440,0,0259,0,4156,0,8906,0,983
2,0530,0,0259,0,4156,0,8906,0,983
2,0620,0,0288,0,4278,0,8940,0,991
2,0720,0,0406,0,4390,0,9018,1,004
2,0830,0,0366,0,4297,0,9025,1,000
2,0930,0,0603,0,4307,0,9003,1,000
2,1030,0,0261,0,4261,0,9015,0,997
2,1130,0,0147,0,4226,0,9030,0,997
2,1230,0,0125,0,4178,0,8993,0,992
2,1330,0,0056,0,4192,0,9084,1,000
