time,gFx,gFy,gFz,TgF
1.3230,0.5600,0.0195,0.7938,0.972
1.3350,0.5570,0.0200,0.7931,0.969
1.3430,0.5502,0.0215,0.7887,0.962
1.3530,0.5502,0.0215,0.7887,0.962
1.3620,0.5604,0.0164,0.7901,0.969
1.3730,0.5697,0.0171,0.7933,0.977
1.3850,0.5604,0.0151,0.7848,0.964
1.3930,0.5653,0.0161,0.7733,0.958
1.4030,0.5656,0.0164,0.7811,0.964
1.4130,0.5639,0.0120,0.7875,0.969
1.4230,0.5675,0.0105,0.7860,0.970
1.4340,0.5643,0.0203,0.7894,0.971
1.4430,0.5617,0.0266,0.7906,0.970
1.4540,0.5609,0.0154,0.7967,0.975
1.4640,0.5641,0.0159,0.8097,0.987
1.4740,0.5658,0.0137,0.8133,0.991
1.4850,0.5685,0.0166,0.8197,0.998
1.4940,0.5724,0.0110,0.8163,0.997
1.5040,0.5731,0.0112,0.8270,1.006
1.5160,0.5690,0.0107,0.8292,1.006
1.5250,0.5690,0.0117,0.8348,1.010
1.5350,0.5714,0.0117,0.8327,1.010
1.5440,0.5722,0.0022,0.8305,1.008
1.5550,0.5739,0.0017,0.8261,1.006
1.5650,0.5797,0.0024,0.8165,1.001
1.5750,0.5802,-0.0020,0.8077,0.995
1.5860,0.5834,-0.0002,0.8097,0.998
1.5960,0.5739,-0.0068,0.8148,0.997
1.6050,0.5800,-0.0039,0.8068,0.994
1.6230,0.5819,-0.0056,0.8031,0.992
1.6270,0.5814,-0.0012,0.8087,0.996
1.6360,0.5822,0.0034,0.8014,0.991
1.6460,0.5800,0.0073,0.8053,0.992
1.6570,0.5739,0.0122,0.8036,0.988
1.6690,0.5768,0.0129,0.8116,0.996
1.6760,0.5797,0.0088,0.8239,1.007
1.6870,0.5775,0.0132,0.8190,1.002
1.6960,0.5805,0.0176,0.8077,0.995
1.7060,0.5771,0.0215,0.8072,0.993
1.7180,0.5849,0.0230,0.8080,0.998
1.7270,0.5844,0.0183,0.8104,0.999
1.7400,0.5788,0.0264,0.8131,0.998
1.7470,0.5788,0.0200,0.8221,1.006
1.7560,0.5768,0.0173,0.8273,1.009
1.7690,0.5819,0.0161,0.8300,1.014
1.7760,0.5724,0.0137,0.8248,1.004
1.7860,0.5727,0.0093,0.8246,1.004
1.7960,0.5709,0.0137,0.8170,0.997
1.8060,0.5709,0.0164,0.8153,0.995
1.8220,0.5692,0.0149,0.8151,0.994
1.8260,0.5695,0.0151,0.8099,0.990
1.8360,0.5719,0.0186,0.8104,0.992
1.8460,0.5656,0.0169,0.8033,0.983
1.8570,0.5658,0.0161,0.8016,0.981
1.8680,0.5614,0.0166,0.8048,0.981
1.8760,0.5587,0.0169,0.8006,0.976
1.8860,0.5648,0.0186,0.8002,0.980
1.8970,0.5692,0.0183,0.8058,0.987
1.9070,0.5614,0.0129,0.8009,0.978
1.9220,0.5587,0.0125,0.8050,0.980
1.9260,0.5553,0.0144,0.8114,0.983
1.9370,0.5563,0.0161,0.8002,0.975
1.9470,0.5482,0.0203,0.7987,0.969
1.9570,0.5524,0.0186,0.7967,0.970
1.9690,0.5531,0.0144,0.7992,0.972
1.9770,0.5578,0.0205,0.8046,0.979
1.9870,0.5563,0.0178,0.7994,0.974
1.9980,0.5629,0.0186,0.8006,0.979
2.0140,0.5621,0.0139,0.7982,0.976
2.0190,0.5612,0.0049,0.8021,0.979
2.0280,0.5587,0.0034,0.8087,0.983
2.0380,0.5658,0.0078,0.8080,0.986
2.0480,0.5617,0.0095,0.8036,0.980
2.0590,0.5609,0.0098,0.8046,0.981
2.0680,0.5661,0.0078,0.8160,0.993
2.0790,0.5714,0.0051,0.8097,0.991
2.0900,0.5717,0.0093,0.8036,0.986
2.1020,0.5756,0.0066,0.7904,0.978
2.1100,0.5768,0.0049,0.7904,0.978
2.1190,0.5841,0.0086,0.7994,0.990
2.1300,0.5780,0.0151,0.8063,0.992
2.1400,0.5690,0.0156,0.8138,0.993
2.1520,0.5690,0.0156,0.8138,0.993
2.1600,0.5785,0.0129,0.8190,1.003
2.1710,0.5751,0.0142,0.8163,0.999
2.1810,0.5793,0.0156,0.8090,0.995
2.1900,0.5783,0.0088,0.8082,0.994
2.2010,0.5790,0.0071,0.8195,1.003
2.2110,0.5793,0.0054,0.8170,1.002
2.2210,0.5790,0.0059,0.8229,1.006
2.2310,0.5763,0.0034,0.8256,1.007
2.2410,0.5744,0.0042,0.8261,1.006
2.2530,0.5763,0.0007,0.8226,1.004
2.2610,0.5756,-0.0022,0.8207,1.002
2.2720,0.5719,-0.0029,0.8202,1.000
2.2810,0.5727,-0.0002,0.8185,0.999
2.2910,0.5719,0.0049,0.8158,0.996
2.3020,0.5656,0.0051,0.8204,0.996
2.3110,0.5639,0.0103,0.8239,0.998
2.3210,0.5722,0.0061,0.8334,1.011
2.3330,0.5656,0.0051,0.8329,1.007
2.3420,0.5690,0.0066,0.8253,1.002
2.3530,0.5705,0.0042,0.8153,0.995
2.3620,0.5653,0.0002,0.8097,0.988
2.3720,0.5680,0.0037,0.8053,0.985
2.3820,0.5658,0.0015,0.8065,0.985
2.3910,0.5685,-0.0015,0.7972,0.979
