time,gFx,gFy,gFz,TgF
1.3390,0.0269,0.6709,0.7120,0.979
1.3500,0.0303,0.6674,0.7151,0.979
1.3600,0.0186,0.6674,0.7173,0.980
1.3700,0.0181,0.6589,0.7166,0.974
1.3800,0.0208,0.6674,0.7081,0.973
1.3980,0.0230,0.6692,0.7134,0.978
1.4010,0.0308,0.6630,0.7281,0.985
1.4100,0.0308,0.6630,0.7281,0.985
1.4210,0.0242,0.6706,0.7408,1.000
1.4310,0.0227,0.6711,0.7366,0.997
1.4430,0.0259,0.6674,0.7364,0.994
1.4510,0.0303,0.6613,0.7393,0.992
1.4620,0.0310,0.6626,0.7401,0.994
1.4720,0.0340,0.6574,0.7298,0.983
1.4820,0.0379,0.6599,0.7198,0.977
1.4940,0.0352,0.6589,0.7181,0.975
1.5020,0.0322,0.6626,0.7144,0.975
1.5140,0.0279,0.6574,0.7227,0.977
1.5230,0.0330,0.6640,0.7188,0.979
1.5330,0.0281,0.6608,0.7225,0.980
1.5460,0.0249,0.6630,0.7205,0.979
1.5530,0.0308,0.6574,0.7308,0.983
1.5630,0.0298,0.6667,0.7376,0.995
1.5810,0.0283,0.6623,0.7320,0.988
1.5830,0.0261,0.6565,0.7093,0.967
1.5940,0.0183,0.6560,0.6934,0.955
1.6040,0.0198,0.6606,0.7039,0.966
1.6140,0.0225,0.6635,0.7098,0.972
1.6270,0.0252,0.6684,0.7076,0.974
1.6340,0.0266,0.6650,0.7041,0.969
1.6460,0.0298,0.6640,0.7137,0.975
1.6560,0.0274,0.6645,0.7208,0.981
1.6650,0.0259,0.6655,0.7166,0.978
1.6810,0.0252,0.6670,0.7107,0.975
1.6850,0.0144,0.6660,0.7112,0.974
1.6960,0.0132,0.6689,0.7149,0.979
1.7090,0.0147,0.6687,0.7151,0.979
1.7170,0.0122,0.6677,0.7117,0.976
1.7280,0.0122,0.6701,0.7051,0.973
1.7370,0.0122,0.6689,0.7103,0.976
1.7480,0.0200,0.6740,0.7193,0.986
1.7600,0.0134,0.6831,0.7176,0.991
