time,gFx,gFy,gFz,TgF
0.4370,0.3134,-0.0445,0.9401,0.992
0.4470,0.3174,-0.0435,0.9260,0.980
0.4570,0.3147,-0.0381,0.9099,0.963
0.4680,0.3261,-0.0139,0.9375,0.993
0.4780,0.2893,-0.0679,0.9555,1.001
0.4990,0.3046,-0.0557,0.9204,0.971
0.5000,0.3169,-0.0252,0.9177,0.971
0.5090,0.3183,-0.0266,0.9252,0.979
0.5180,0.3152,-0.0379,0.9795,1.030
0.5290,0.3230,-0.0428,0.9731,1.026
0.5400,0.3196,-0.0379,0.9621,1.015
0.5480,0.3147,-0.0354,0.9641,1.015
0.5590,0.3059,-0.0332,0.9626,1.011
0.5690,0.3120,-0.0300,0.9453,0.996
0.5790,0.3259,-0.0279,0.9340,0.990
0.6010,0.3303,-0.0276,0.9248,0.982
0.6020,0.3247,-0.0310,0.9150,0.971
0.6100,0.3200,-0.0332,0.9230,0.978
0.6190,0.3215,-0.0322,0.9335,0.988
0.6300,0.3220,-0.0281,0.9531,1.006
0.6400,0.3274,-0.0252,0.9670,1.021
0.6490,0.3352,-0.0237,0.9734,1.030
0.6600,0.3303,-0.0254,0.9751,1.030
0.6740,0.3308,-0.0198,0.9612,1.017
0.6800,0.3315,-0.0281,0.9499,1.006
0.6900,0.3257,-0.0239,0.9355,0.991
0.7000,0.3188,-0.0239,0.9243,0.978
0.7120,0.3249,-0.0274,0.9142,0.971
0.7200,0.3196,-0.0276,0.9145,0.969
0.7300,0.3154,-0.0281,0.9169,0.970
0.7410,0.3086,-0.0269,0.9350,0.985
0.7500,0.3142,-0.0374,0.9531,1.004
0.7610,0.3120,-0.0330,0.9663,1.016
0.7700,0.3112,-0.0364,0.9797,1.029
0.7800,0.3086,-0.0376,0.9817,1.030
0.7960,0.3081,-0.0371,0.9719,1.020
0.8000,0.3017,-0.0352,0.9577,1.005
0.8110,0.3034,-0.0396,0.9296,0.979
0.8210,0.3027,-0.0364,0.9099,0.960
0.8300,0.2922,-0.0386,0.8993,0.946
0.8410,0.2924,-0.0320,0.8898,0.937
0.8510,0.2929,-0.0347,0.9050,0.952
0.8610,0.3015,-0.0327,0.9252,0.974
0.8710,0.3174,-0.0327,0.9497,1.002
0.8800,0.3352,-0.0379,0.9670,1.024
0.8950,0.3342,-0.0362,0.9726,1.029
0.9010,0.3271,-0.0459,0.9585,1.014
0.9110,0.3164,-0.0406,0.9509,1.003
0.9250,0.3032,-0.0432,0.9333,0.982
0.9310,0.3059,-0.0396,0.9323,0.982
0.9410,0.3117,-0.0371,0.9279,0.980
0.9520,0.3115,-0.0340,0.9316,0.983
0.9620,0.3112,-0.0337,0.9455,0.996
0.9750,0.3166,-0.0357,0.9470,0.999
0.9820,0.3171,-0.0305,0.9511,1.003
0.9920,0.3183,-0.0291,0.9487,1.001
1.0150,0.3230,-0.0347,0.9370,0.992
1.0160,0.3147,-0.0281,0.9431,0.995
1.0250,0.3147,-0.0242,0.9431,0.994
1.0320,0.3130,-0.0281,0.9372,0.988
1.0450,0.3174,-0.0261,0.9392,0.992
1.0520,0.3164,-0.0303,0.9436,0.996
1.0620,0.3076,-0.0318,0.9499,0.999
1.0750,0.3144,-0.0303,0.9477,0.999
1.0830,0.3164,-0.0335,0.9504,1.002
1.0930,0.3191,-0.0376,0.9524,1.005
1.1030,0.3242,-0.0354,0.9507,1.005
1.1130,0.3220,-0.0335,0.9531,1.007
1.1240,0.3183,-0.0330,0.9492,1.002
1.1340,0.3083,-0.0335,0.9477,0.997
1.1440,0.3081,-0.0327,0.9536,1.003
1.1580,0.3076,-0.0310,0.9582,1.007
1.1640,0.3205,-0.0344,0.9597,1.012
1.1750,0.3242,-0.0266,0.9521,1.006
1.1850,0.3213,-0.0259,0.9489,1.002
1.1950,0.3210,-0.0271,0.9499,1.003
1.2110,0.3218,-0.0259,0.9401,0.994
1.2150,0.3196,-0.0320,0.9370,0.990
1.2250,0.3164,-0.0288,0.9326,0.985
1.2350,0.3159,-0.0220,0.9243,0.977
1.2460,0.3183,-0.0281,0.9201,0.974
1.2580,0.3144,-0.0249,0.9274,0.980
1.2650,0.3110,-0.0293,0.9357,0.987
1.2750,0.3130,-0.0257,0.9497,1.000
1.2850,0.3164,-0.0261,0.9572,1.009
1.2960,0.3142,-0.0188,0.9616,1.012
1.3090,0.3240,-0.0198,0.9646,1.018
1.3150,0.3261,-0.0169,0.9526,1.007
1.3260,0.3257,-0.0171,0.9379,0.993
1.3350,0.3205,-0.0198,0.9262,0.980
1.3460,0.3152,-0.0208,0.9145,0.967
1.3580,0.3203,-0.0239,0.9184,0.973
1.3650,0.3193,-0.0286,0.9150,0.970
1.3750,0.3159,-0.0286,0.9279,0.981
1.3860,0.3159,-0.0313,0.9387,0.991
1.3960,0.3093,-0.0296,0.9502,1.000
1.4100,0.3105,-0.0310,0.9619,1.011
1.4160,0.3191,-0.0288,0.9685,1.020
1.4260,0.3139,-0.0257,0.9668,1.017
1.4360,0.3183,-0.0266,0.9548,1.007
1.4460,0.3264,-0.0232,0.9450,1.000
1.4570,0.3186,-0.0188,0.9260,0.979
1.4660,0.3137,-0.0205,0.9086,0.961
1.4760,0.3159,-0.0252,0.9067,0.960
1.4860,0.3032,-0.0298,0.9160,0.965
1.4960,0.3032,-0.0261,0.9250,0.974
1.5090,0.3154,-0.0344,0.9441,0.996
1.5170,0.3186,-0.0271,0.9546,1.007
1.5280,0.3142,-0.0259,0.9587,1.009
1.5370,0.3174,-0.0281,0.9658,1.017
1.5470,0.3213,-0.0293,0.9543,1.007
1.5580,0.3240,-0.0276,0.9375,0.992
1.5680,0.3210,-0.0193,0.9238,0.978
1.5780,0.3254,-0.0154,0.9160,0.972
1.5960,0.3203,-0.0205,0.9081,0.963
1.5990,0.3156,-0.0200,0.9223,0.975
1.6090,0.3142,-0.0271,0.9216,0.974
1.6180,0.3193,-0.0296,0.9345,0.988
1.6290,0.3276,-0.0288,0.9594,1.014
1.6410,0.3098,-0.0344,0.9702,1.019
1.6480,0.3137,-0.0386,0.9729,1.023
1.6590,0.3176,-0.0303,0.9734,1.024
1.6690,0.3222,-0.0298,0.9761,1.028
1.6790,0.3293,-0.0171,0.9653,1.020
1.6960,0.3367,-0.0171,0.9514,1.009
1.6980,0.3318,-0.0120,0.9328,0.990
1.7100,0.3249,-0.0086,0.9260,0.981
1.7200,0.3218,-0.0105,0.9299,0.984
1.7290,0.3308,-0.0078,0.9423,0.999
1.7410,0.3327,-0.0088,0.9526,1.009
1.7500,0.3411,-0.0103,0.9636,1.022
1.7610,0.3386,-0.0120,0.9668,1.024
1.7700,0.3335,-0.0129,0.9597,1.016
1.7800,0.3298,-0.0112,0.9553,1.011
1.7950,0.3337,-0.0159,0.9516,1.009
1.8000,0.3293,-0.0112,0.9448,1.001
1.8100,0.3230,-0.0081,0.9306,0.985
1.8200,0.3171,-0.0078,0.9367,0.989
1.8300,0.3166,-0.0093,0.9460,0.998
1.8410,0.3176,-0.0100,0.9502,1.002
1.8500,0.3176,-0.0105,0.9582,1.010
1.8600,0.3298,-0.0127,0.9587,1.014
1.8710,0.3247,-0.0134,0.9499,1.004
1.8800,0.3164,-0.0112,0.9448,0.996
1.8940,0.3186,-0.0217,0.9340,0.987
1.9000,0.3093,-0.0227,0.9255,0.976
1.9110,0.3139,-0.0213,0.9150,0.968
1.9200,0.3078,-0.0144,0.9120,0.963
1.9300,0.3156,-0.0159,0.9184,0.971
1.9430,0.3147,-0.0191,0.9309,0.983
1.9500,0.3200,-0.0247,0.9353,0.989
1.9610,0.3213,-0.0215,0.9453,0.999
1.9720,0.3252,-0.0193,0.9546,1.009
1.9800,0.3286,-0.0178,0.9704,1.025
1.9960,0.3208,-0.0252,0.9643,1.017
2.0010,0.3198,-0.0220,0.9575,1.010
2.0230,0.3127,-0.0259,0.9499,1.000
2.0250,0.3134,-0.0230,0.9350,0.986
2.0330,0.3139,-0.0305,0.9243,0.977
2.0410,0.3191,-0.0320,0.9113,0.966
2.0510,0.3127,-0.0344,0.9081,0.961
2.0620,0.3144,-0.0364,0.9248,0.977
2.0750,0.3122,-0.0369,0.9411,0.992
2.0810,0.3186,-0.0374,0.9604,1.013
2.0920,0.3293,-0.0305,0.9712,1.026
2.1010,0.3308,-0.0349,0.9680,1.024
2.1130,0.3286,-0.0281,0.9575,1.013
2.1240,0.3225,-0.0379,0.9426,0.997
2.1320,0.3149,-0.0386,0.9294,0.982
2.1420,0.3181,-0.0349,0.9077,0.962
2.1530,0.3095,-0.0354,0.9035,0.956
2.1640,0.3169,-0.0340,0.9047,0.959
2.1740,0.3198,-0.0362,0.9167,0.972
2.1830,0.3332,-0.0401,0.9309,0.990
2.1940,0.3283,-0.0325,0.9460,1.002
2.2030,0.3354,-0.0347,0.9607,1.018
2.2150,0.3347,-0.0413,0.9748,1.032
2.2250,0.3332,-0.0396,0.9673,1.024
2.2340,0.3274,-0.0396,0.9433,0.999
2.2450,0.3230,-0.0303,0.9387,0.993
2.2540,0.3261,-0.0281,0.9270,0.983
2.2640,0.3274,-0.0283,0.9184,0.975
2.2760,0.3264,-0.0344,0.9084,0.966
2.2850,0.3318,-0.0362,0.9267,0.985
2.2960,0.3232,-0.0369,0.9563,1.010
2.3090,0.3296,-0.0457,0.9834,1.038
2.3150,0.3349,-0.0479,0.9968,1.053
2.3250,0.3423,-0.0503,1.0012,1.059
2.3350,0.3393,-0.0415,0.9844,1.042
2.3450,0.3384,-0.0269,0.9538,1.012
2.3590,0.3313,-0.0232,0.9355,0.993
2.3650,0.3266,-0.0203,0.9235,0.980
2.3760,0.3286,-0.0220,0.9135,0.971
2.3860,0.3257,-0.0237,0.9150,0.971
2.3950,0.3298,-0.0235,0.9206,0.978
2.4090,0.3303,-0.0217,0.9428,0.999
2.4150,0.3222,-0.0200,0.9563,1.009
2.4260,0.3308,-0.0244,0.9743,1.029
2.4360,0.3367,-0.0347,0.9878,1.044
2.4460,0.3303,-0.0369,0.9802,1.035
2.4570,0.3215,-0.0300,0.9580,1.011
2.4650,0.3186,-0.0210,0.9282,0.982
2.4760,0.3261,-0.0191,0.9067,0.964
2.4860,0.3240,-0.0171,0.8923,0.949
2.4960,0.3276,-0.0213,0.8903,0.949
2.5070,0.3296,-0.0227,0.8910,0.950
2.5160,0.3213,-0.0264,0.9135,0.969
2.5260,0.3142,-0.0305,0.9265,0.979
2.5370,0.3188,-0.0325,0.9511,1.004
2.5470,0.3242,-0.0330,0.9692,1.023
2.5580,0.3369,-0.0291,0.9648,1.022
2.5670,0.3384,-0.0296,0.9460,1.005
2.5770,0.3286,-0.0283,0.9284,0.985
2.5870,0.3232,-0.0215,0.9155,0.971
2.5980,0.3183,-0.0195,0.9191,0.973
2.6090,0.3174,-0.0144,0.9199,0.973
2.6180,0.3264,-0.0191,0.9284,0.984
2.6280,0.3279,-0.0151,0.9316,0.988
2.6410,0.3210,-0.0147,0.9409,0.994
2.6480,0.3198,-0.0120,0.9436,0.996
2.6590,0.3156,-0.0171,0.9507,1.002
2.6690,0.3271,-0.0142,0.9560,1.011
2.6790,0.3276,-0.0132,0.9489,1.004
2.6960,0.3259,-0.0156,0.9475,1.002
2.6980,0.3144,-0.0195,0.9421,0.993
2.7090,0.3078,-0.0225,0.9287,0.979
2.7190,0.3059,-0.0225,0.9199,0.970
2.7300,0.3061,-0.0288,0.9289,0.978
2.7410,0.3110,-0.0291,0.9267,0.978
2.7500,0.3120,-0.0249,0.9406,0.991
2.7610,0.3154,-0.0222,0.9719,1.022
2.7720,0.3174,-0.0288,0.9875,1.038
2.7800,0.3186,-0.0296,0.9741,1.025
2.7960,0.3205,-0.0217,0.9695,1.021
2.8000,0.3159,-0.0215,0.9658,1.016
2.8100,0.3125,-0.0154,0.9487,0.999
2.8200,0.3159,-0.0120,0.9426,0.994
2.8300,0.3276,-0.0117,0.9379,0.994
2.8410,0.3281,-0.0081,0.9157,0.973
2.8500,0.3203,-0.0086,0.9045,0.960
2.8610,0.3142,-0.0073,0.9103,0.963
2.8700,0.3029,-0.0081,0.9233,0.972
2.8800,0.3154,-0.0164,0.9389,0.991
2.8960,0.3144,-0.0129,0.9546,1.005
2.9000,0.3154,-0.0171,0.9670,1.017
2.9110,0.3178,-0.0166,0.9670,1.018
2.9200,0.3193,-0.0132,0.9634,1.015
2.9310,0.3232,-0.0186,0.9426,0.997
2.9410,0.3301,-0.0125,0.9274,0.984
2.9510,0.3296,-0.0105,0.9145,0.972
2.9610,0.3327,-0.0159,0.9152,0.974
2.9710,0.3362,-0.0105,0.9179,0.978
2.9800,0.3345,-0.0156,0.9331,0.991
2.9960,0.3261,-0.0200,0.9441,0.999
3.0000,0.3310,-0.0247,0.9621,1.018
3.0110,0.3303,-0.0239,0.9717,1.027
3.0480,0.3342,-0.0266,0.9875,1.043
3.0480,0.3313,-0.0332,0.9834,1.038
3.0490,0.3354,-0.0298,0.9775,1.034
3.0520,0.3327,-0.0279,0.9533,1.010
3.0630,0.3283,-0.0254,0.9289,0.986
3.0740,0.3291,-0.0222,0.9123,0.970
3.0810,0.3274,-0.0237,0.9138,0.971
3.0930,0.3169,-0.0286,0.9282,0.981
3.1030,0.3200,-0.0215,0.9372,0.991
3.1130,0.3203,-0.0257,0.9568,1.009
3.1230,0.3271,-0.0247,0.9914,1.044
3.1330,0.3274,-0.0286,1.0093,1.061
3.1430,0.3420,-0.0335,0.9998,1.057
3.1530,0.3283,-0.0401,0.9729,1.028
3.1640,0.3169,-0.0340,0.9306,0.984
3.1740,0.3105,-0.0335,0.8998,0.952
3.1830,0.3108,-0.0325,0.8713,0.926
3.1940,0.3093,-0.0279,0.8742,0.928
3.2030,0.3139,-0.0266,0.8876,0.942
3.2160,0.3137,-0.0271,0.9155,0.968
3.2250,0.3093,-0.0300,0.9401,0.990
3.2340,0.3105,-0.0205,0.9582,1.007
3.2450,0.3117,-0.0239,0.9717,1.021
3.2540,0.3125,-0.0230,0.9746,1.024
3.2650,0.3225,-0.0193,0.9607,1.014
3.2750,0.3247,-0.0213,0.9301,0.985
3.2850,0.3164,-0.0213,0.9023,0.956
3.2960,0.3125,-0.0217,0.8835,0.937
3.3080,0.3137,-0.0225,0.8732,0.928
3.3150,0.3191,-0.0195,0.8820,0.938
3.3250,0.3127,-0.0217,0.9050,0.958
3.3350,0.3139,-0.0208,0.9345,0.986
3.3460,0.3171,-0.0195,0.9621,1.013
3.3580,0.3247,-0.0259,0.9792,1.032
3.3650,0.3244,-0.0249,0.9787,1.031
3.3750,0.3252,-0.0239,0.9729,1.026
3.3850,0.3264,-0.0205,0.9580,1.012
3.3960,0.3318,-0.0151,0.9441,1.001
3.4110,0.3376,-0.0110,0.9340,0.993
3.4150,0.3332,-0.0149,0.9272,0.985
3.4270,0.3264,-0.0173,0.9272,0.983
3.4360,0.3227,-0.0222,0.9377,0.992
3.4460,0.3257,-0.0225,0.9499,1.004
3.4560,0.3205,-0.0203,0.9572,1.010
3.4660,0.3296,-0.0252,0.9819,1.036
3.4750,0.3413,-0.0249,0.9812,1.039
3.4850,0.3396,-0.0320,0.9746,1.033
3.4970,0.3349,-0.0242,0.9673,1.024
3.5090,0.3266,-0.0281,0.9370,0.993
3.5160,0.3220,-0.0210,0.9362,0.990
3.5260,0.3191,-0.0161,0.9240,0.978
3.5360,0.3213,-0.0134,0.9250,0.979
3.5460,0.3237,-0.0076,0.9282,0.983
3.5580,0.3298,-0.0093,0.9387,0.995
3.5660,0.3191,-0.0134,0.9565,1.008
3.5760,0.3276,-0.0149,0.9631,1.017
3.5860,0.3274,-0.0127,0.9717,1.025
3.5970,0.3257,-0.0205,0.9714,1.025
3.6120,0.3208,-0.0239,0.9594,1.012
3.6160,0.3152,-0.0283,0.9465,0.998
3.6270,0.3132,-0.0274,0.9455,0.996
3.6370,0.3169,-0.0303,0.9463,0.998
3.6470,0.3127,-0.0252,0.9455,0.996
3.6580,0.3093,-0.0286,0.9507,1.000
3.6670,0.3132,-0.0266,0.9528,1.003
3.6770,0.3154,-0.0279,0.9663,1.017
3.6880,0.3183,-0.0271,0.9726,1.024
3.6980,0.3225,-0.0235,0.9582,1.011
3.7120,0.3196,-0.0293,0.9414,0.995
3.7180,0.3115,-0.0305,0.9167,0.969
3.7280,0.3039,-0.0298,0.9030,0.953
3.7410,0.3012,-0.0332,0.9020,0.952
3.7480,0.3068,-0.0364,0.9040,0.955
3.7590,0.3154,-0.0320,0.9218,0.975
3.7690,0.3120,-0.0342,0.9272,0.979
3.7790,0.3049,-0.0305,0.9362,0.985
3.7900,0.3093,-0.0313,0.9502,1.000
3.7990,0.3110,-0.0257,0.9602,1.010
3.8130,0.3191,-0.0325,0.9690,1.021
3.8200,0.3176,-0.0342,0.9609,1.013
3.8300,0.3034,-0.0330,0.9296,0.978
3.8420,0.3051,-0.0340,0.9106,0.961
3.8500,0.3098,-0.0332,0.8981,0.951
3.8600,0.3064,-0.0313,0.9077,0.958
3.8700,0.3066,-0.0354,0.9164,0.967
3.8800,0.3061,-0.0308,0.9272,0.977
3.8960,0.3071,-0.0291,0.9499,0.999
3.8990,0.3098,-0.0264,0.9746,1.023
3.9100,0.3127,-0.0266,0.9736,1.023
3.9230,0.3147,-0.0205,0.9704,1.020
3.9300,0.3164,-0.0178,0.9499,1.001
3.9410,0.3083,-0.0200,0.9257,0.976
3.9500,0.3049,-0.0227,0.9037,0.954
3.9610,0.2978,-0.0137,0.8974,0.946
3.9720,0.3007,-0.0134,0.9094,0.958
3.9810,0.3105,-0.0083,0.9265,0.977
3.9980,0.3132,-0.0161,0.9499,1.000
4.0010,0.3032,-0.0195,0.9817,1.028
4.0190,0.3066,-0.0181,0.9875,1.034
4.0210,0.3142,-0.0181,1.0039,1.052
4.0350,0.3137,-0.0215,0.9861,1.035
4.0410,0.3132,-0.0257,0.9758,1.025
4.0510,0.3078,-0.0227,0.9477,0.997
4.0610,0.3081,-0.0222,0.9311,0.981
4.0710,0.3095,-0.0191,0.9277,0.978
4.0810,0.3081,-0.0230,0.9204,0.971
4.0940,0.3174,-0.0191,0.9155,0.969
4.1000,0.3208,-0.0249,0.9267,0.981
4.1110,0.3218,-0.0313,0.9485,1.002
4.1240,0.3188,-0.0288,0.9682,1.020
4.1310,0.3198,-0.0330,0.9888,1.040
4.1420,0.3283,-0.0396,0.9968,1.050
4.1520,0.3296,-0.0308,0.9924,1.046
4.1630,0.3249,-0.0291,0.9849,1.037
4.1750,0.3181,-0.0318,0.9653,1.017
4.1820,0.3198,-0.0330,0.9543,1.007
4.1920,0.3149,-0.0310,0.9419,0.994
4.2030,0.3144,-0.0244,0.9321,0.984
4.2140,0.3220,-0.0203,0.9326,0.987
4.2290,0.3154,-0.0217,0.9394,0.991
4.2330,0.3254,-0.0264,0.9519,1.006
4.2440,0.3220,-0.0274,0.9634,1.016
4.2540,0.3283,-0.0293,0.9780,1.032
4.2630,0.3279,-0.0296,0.9856,1.039
4.2750,0.3254,-0.0310,0.9802,1.033
4.2830,0.3183,-0.0300,0.9873,1.038
4.2940,0.3159,-0.0296,0.9822,1.032
4.3030,0.3122,-0.0288,0.9678,1.017
4.3130,0.3005,-0.0264,0.9509,0.998
4.3250,0.2932,-0.0213,0.9438,0.989
4.3330,0.2944,-0.0203,0.9475,0.992
4.3450,0.2905,-0.0142,0.9507,0.994
4.3530,0.2885,-0.0125,0.9687,1.011
4.3630,0.2956,-0.0122,0.9704,1.015
4.3740,0.2959,-0.0125,0.9594,1.004
4.3830,0.2954,-0.0159,0.9477,0.993
4.3940,0.2846,-0.0122,0.9206,0.964
4.4060,0.2739,-0.0125,0.9030,0.944
4.4150,0.2665,-0.0076,0.8800,0.920
4.4270,0.2712,-0.0056,0.8752,0.916
4.4340,0.2888,-0.0015,0.8774,0.924
4.4450,0.2998,0.0044,0.8803,0.930
4.4550,0.3159,0.0024,0.8840,0.939
4.4650,0.3191,0.0061,0.8862,0.942
4.4760,0.3110,0.0068,0.9006,0.953
4.4850,0.3117,-0.0042,0.9157,0.967
4.4950,0.3152,-0.0147,0.9245,0.977
4.5070,0.3110,-0.0242,0.9287,0.980
4.5150,0.3071,-0.0330,0.9245,0.975
4.5290,0.3090,-0.0308,0.9257,0.976
4.5350,0.3020,-0.0362,0.9316,0.980
4.5460,0.3073,-0.0342,0.9455,0.995
4.5570,0.2990,-0.0274,0.9548,1.001
4.5650,0.2985,-0.0144,0.9497,0.996
4.5760,0.3029,-0.0093,0.9350,0.983
4.5850,0.3051,-0.0107,0.9318,0.981
4.5950,0.3103,-0.0144,0.9404,0.990
4.6130,0.3181,-0.0159,0.9382,0.991
4.6150,0.3198,-0.0213,0.9565,1.009
4.6290,0.3127,-0.0293,0.9656,1.015
4.6360,0.2990,-0.0371,0.9976,1.042
4.6460,0.2922,-0.0442,0.9951,1.038
4.6580,0.2954,-0.0525,0.9827,1.027
4.6650,0.2834,-0.0537,0.9748,1.017
4.6760,0.2783,-0.0545,0.9636,1.004
4.6860,0.2841,-0.0559,0.9568,1.000
4.6960,0.2988,-0.0506,0.9568,1.004
4.7130,0.3039,-0.0467,0.9626,1.011
4.7160,0.3156,-0.0298,1.0120,1.060
4.7270,0.3156,-0.0298,1.0120,1.060
4.7370,0.3254,-0.0257,1.0154,1.067
4.7460,0.3301,-0.0271,0.9731,1.028
4.7570,0.3132,-0.0293,0.9494,1.000
4.7670,0.3108,-0.0269,0.9335,0.984
4.7770,0.3046,-0.0293,0.9228,0.972
4.7870,0.3196,-0.0271,0.9189,0.973
4.7970,0.3230,-0.0208,0.9301,0.985
4.8150,0.3315,-0.0090,0.9546,1.011
4.8200,0.3376,-0.0015,0.9790,1.036
4.8310,0.3413,0.0010,0.9905,1.048
4.8370,0.3352,-0.0032,0.9897,1.045
4.8480,0.3174,-0.0093,0.9861,1.036
4.8590,0.2985,-0.0129,0.9734,1.018
4.8680,0.2924,-0.0178,0.9665,1.010
4.8780,0.2915,-0.0147,0.9563,1.000
4.8910,0.2817,-0.0161,0.9394,0.981
4.8990,0.2810,-0.0169,0.9470,0.988
4.9090,0.2878,-0.0249,0.9423,0.986
4.9190,0.2832,-0.0244,0.9392,0.981
4.9300,0.2824,-0.0220,0.9343,0.976
4.9450,0.2814,-0.0242,0.9370,0.979
4.9500,0.2839,-0.0205,0.9338,0.976
4.9600,0.2824,-0.0176,0.9338,0.976
4.9720,0.2832,-0.0176,0.9360,0.978
4.9800,0.2824,-0.0186,0.9384,0.980
4.9920,0.2924,-0.0142,0.9384,0.983
5.0000,0.2919,-0.0208,0.9313,0.976
5.0100,0.2888,-0.0288,0.9350,0.979
5.0200,0.2893,-0.0322,0.9465,0.990
5.0300,0.2832,-0.0310,0.9414,0.984
5.0540,0.2861,-0.0288,0.9392,0.982
5.0560,0.2873,-0.0279,0.9204,0.965
5.0610,0.2792,-0.0249,0.9116,0.954
5.0700,0.2709,-0.0261,0.9116,0.951
5.0810,0.2775,-0.0215,0.9177,0.959
5.0900,0.2839,-0.0215,0.9262,0.969
5.1000,0.2907,-0.0230,0.9397,0.984
5.1140,0.2897,-0.0205,0.9492,0.993
5.1200,0.2878,-0.0242,0.9624,1.005
5.1310,0.2912,-0.0222,0.9724,1.015
5.1410,0.2932,-0.0244,0.9663,1.010
5.1500,0.3061,-0.0261,0.9536,1.002
5.1610,0.3061,-0.0222,0.9428,0.992
5.1700,0.3032,-0.0254,0.9328,0.981
5.1810,0.3020,-0.0305,0.9267,0.975
5.1910,0.2990,-0.0305,0.9267,0.974
5.2010,0.3005,-0.0281,0.9431,0.990
5.2120,0.3093,-0.0266,0.9526,1.002
5.2210,0.3125,-0.0213,0.9638,1.013
5.2310,0.3110,-0.0264,0.9673,1.016
5.2480,0.3205,-0.0281,0.9861,1.037
5.2510,0.3308,-0.0344,0.9919,1.046
5.2620,0.3235,-0.0359,0.9856,1.038
5.2740,0.3188,-0.0296,0.9822,1.033
5.2810,0.3174,-0.0318,0.9775,1.028
5.2910,0.3222,-0.0237,0.9619,1.015
5.3010,0.3149,-0.0261,0.9541,1.005
5.3150,0.3061,-0.0283,0.9445,0.993
5.3230,0.3025,-0.0259,0.9467,0.994
5.3310,0.3034,-0.0308,0.9565,1.004
5.3420,0.3073,-0.0349,0.9695,1.018
5.3530,0.3240,-0.0335,0.9739,1.027
5.3620,0.3252,-0.0269,0.9590,1.013
5.3740,0.3218,-0.0337,0.9492,1.003
5.3820,0.3083,-0.0269,0.9362,0.986
5.3920,0.3015,-0.0257,0.9274,0.976
5.4020,0.3005,-0.0257,0.9279,0.976
5.4130,0.2981,-0.0186,0.9357,0.982
5.4280,0.2971,-0.0200,0.9546,1.000
5.4330,0.3005,-0.0191,0.9729,1.018
5.4430,0.3120,-0.0242,0.9895,1.038
5.4530,0.3100,-0.0257,0.9890,1.037
5.4640,0.3049,-0.0252,0.9743,1.021
5.4740,0.2981,-0.0320,0.9504,0.997
5.4830,0.2912,-0.0274,0.9357,0.980
5.4950,0.2915,-0.0281,0.9164,0.962
5.5110,0.2893,-0.0320,0.9196,0.965
5.5140,0.2883,-0.0276,0.9318,0.976
5.5250,0.2963,-0.0195,0.9428,0.989
5.5350,0.3039,-0.0215,0.9560,1.003
5.5450,0.3032,-0.0269,0.9572,1.004
5.5600,0.3056,-0.0235,0.9433,0.992
5.5650,0.3005,-0.0215,0.9311,0.979
5.5770,0.2949,-0.0178,0.9204,0.967
5.5850,0.2990,-0.0227,0.9050,0.953
5.5950,0.2941,-0.0227,0.9055,0.952
5.6140,0.2897,-0.0259,0.9091,0.955
5.6170,0.2853,-0.0235,0.9255,0.969
